allocationID,blockNumber,epoch,id,indexer,logIndex,subgraphDeploymentID,tokens,type,isDelegator,sender,curationFees,from,rebateFees,delegator,shares,eventTime,until,indexingRewardCut,queryFeeCut,delegationFees,amount,reward
0x74bb322dcdc802bed1926f7e0443c3085ac4e93b,12179510,110.0,0x136d02e8918e67be0257a7daa76cb169634b71bfe5e05f85141e07c6bf1dda16-21,0xd133fd8e0607f5d82c91626140495ea0a31d0398,21,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,1644552000000000000000000,allocationCreateds,,,,,,,,,,,,,,
,12285993,,0x1d3514779bd347786521e55353e04786fb279098eadbcfc7ca8c77829ced83dd-259,0xd133fd8e0607f5d82c91626140495ea0a31d0398,259,,11608267000000000000000,stakeDelegateds,,,,,,0x476c4c3f95e87d4b16454bfc2bdf96417afaa649,11608267000000000000000,,,,,,,
,12286010,,0xd21a215824332d447d1b9c9248f50473967e69aa373bb3b66e5ed3ce2f7ef06c-282,0xd133fd8e0607f5d82c91626140495ea0a31d0398,282,,104474403000000000000000,stakeDelegateds,,,,,,0x476c4c3f95e87d4b16454bfc2bdf96417afaa649,104474403000000000000000,,,,,,,
,12286028,,0x6fa866a855a2cdc08f531c955367ecd8961eaafc82013fa585ff4faa2a7e478c-264,0xd133fd8e0607f5d82c91626140495ea0a31d0398,264,,116082670000000000000000,stakeDelegateds,,,,,,0x8eb8f9db64a7e4e066d1d2fa09c6b05066933f4a,116082670000000000000000,,,,,,,
,12286028,,0x0618d99899d2377a745ea4dd6136883a25163b657476a5a5f1398e64725f47cd-375,0xd133fd8e0607f5d82c91626140495ea0a31d0398,375,,116082670000000000000000,stakeDelegateds,,,,,,0x47195d4d9544351a402295224f66a139aff34cfe,116082670000000000000000,,,,,,,
,12286037,,0x1ad11dc6988865d9b2dba0a293a627ab2ac52d7f5c03a266baec1cd4fab23b4b-218,0xd133fd8e0607f5d82c91626140495ea0a31d0398,218,,116082670000000000000000,stakeDelegateds,,,,,,0x392bee54b66bd3d476575435ed36231444fff749,116082670000000000000000,,,,,,,
,12286040,,0xf9fd4aae2c836f3328c36bfb82c7c32039758251496130c59447e7916b4239ef-343,0xd133fd8e0607f5d82c91626140495ea0a31d0398,343,,116082670000000000000000,stakeDelegateds,,,,,,0x64bd4397302c775c087f422d11491c97ecd4d524,116082670000000000000000,,,,,,,
,12286059,,0x16b414b823415c33ed2202192cc2ff4f5ae0f8847cfa14642d78989fcea87a77-318,0xd133fd8e0607f5d82c91626140495ea0a31d0398,318,,116082670000000000000000,stakeDelegateds,,,,,,0xfc7759c0b4d5bf1fee3a7da7214570a809028d45,116082670000000000000000,,,,,,,
,12286061,,0x5dfc7c1b90fa7f903ee3805fc8825ef72f70e249a93997c0fd978afd9eda4acc-255,0xd133fd8e0607f5d82c91626140495ea0a31d0398,255,,116082670000000000000000,stakeDelegateds,,,,,,0x4172c8054d1af5a8ac12b87729d9f2bc3951f39f,116082670000000000000000,,,,,,,
,12286062,,0x73af705f45dbfaab4ec01031c1cf4101825aaedc5c344e86fe6e6ce8f570c84c-357,0xd133fd8e0607f5d82c91626140495ea0a31d0398,357,,116082670000000000000000,stakeDelegateds,,,,,,0x59a8bd8cedc03a9859b365608250568c20958548,116082670000000000000000,,,,,,,
,12286171,,0x117c421bba5acc3d56fdd2122fb01beec933751ad0cac422f58a7bdfd71a54f2-171,0xd133fd8e0607f5d82c91626140495ea0a31d0398,171,,116082670000000000000000,stakeDelegateds,,,,,,0xbdc6e3b66019f0db3d833091a46b4e616fe3e390,116082670000000000000000,,,,,,,
,12286175,,0xe3df6fb925c3f2bf63339eefc93672ebffdcbb88e81c196ca0de62a52bed4260-292,0xd133fd8e0607f5d82c91626140495ea0a31d0398,292,,116082670000000000000000,stakeDelegateds,,,,,,0x56e07f2a074b6e780947c85a7670a4fd43a0aa76,116082670000000000000000,,,,,,,
,12286268,,0x100ea7033fb8392c38d0c478e866d62e714db484a8b76b67d474d9aab0ece548-92,0xd133fd8e0607f5d82c91626140495ea0a31d0398,92,,87062500000000000000000,stakeDelegateds,,,,,,0xcfc0977d1946f0ef097fbc7ac6388be6284a64e6,87062500000000000000000,,,,,,,
,12286322,,0x94c2a0bbf7cfa30a1df6887a7e3c769e388d61ed4bf2e020cbc2fdb8e3eefacd-331,0xd133fd8e0607f5d82c91626140495ea0a31d0398,331,,145103835000000000000000,stakeDelegateds,,,,,,0x1f585b955157eb367a36fadc16e4c4d694eb72b3,145103835000000000000000,,,,,,,
,12286337,,0x7523ed0d329fab3fab6f8a8a5f57c23bae34d41517d2c39fd452daef61f44831-323,0xd133fd8e0607f5d82c91626140495ea0a31d0398,323,,232166335000000000000000,stakeDelegateds,,,,,,0x0fb3e60143fa94b058f6c6c379826f44671aa291,232166335000000000000000,,,,,,,
,12286403,,0x3ab5ca3c2908808c9964b55e2748b28f62f684ae3ec5ebda3bf8dccd8f303e07-245,0xd133fd8e0607f5d82c91626140495ea0a31d0398,245,,116082670000000000000000,stakeDelegateds,,,,,,0x5b262e25b91ef437fcdaa2d4c57d235fe97769eb,116082670000000000000000,,,,,,,
,12286507,,0xe9ba881a8a606e835476fbadde9b583bcc9c02eb35a0068d6db6d3c2278ddca0-206,0xd133fd8e0607f5d82c91626140495ea0a31d0398,206,,116082670000000000000000,stakeDelegateds,,,,,,0xeac90efbe731ce2d3d6f4b4802436932b387288e,116082670000000000000000,,,,,,,
,12286547,,0xf630d25f1010731e92e87e89a71a07a8fbb52d92f826bfab1744a51a0bbf5a0b-359,0xd133fd8e0607f5d82c91626140495ea0a31d0398,359,,145103835000000000000000,stakeDelegateds,,,,,,0x7a6f26218cdd4c6ea5b9508d2547820cbf2fe4a8,145103835000000000000000,,,,,,,
,12286605,,0xa07ec2046a6d7d007b7a7bcebe9c22d339b14af010074bd19fef34122e20faee-318,0xd133fd8e0607f5d82c91626140495ea0a31d0398,318,,145103835000000000000000,stakeDelegateds,,,,,,0x93dde9b66cb8b5fa8454ee9c289e065a042bf903,145103835000000000000000,,,,,,,
,12286619,,0x46ffffa4d69df102fd21d01838b3abfa174007045eec9efe22d5adce055703e6-230,0xd133fd8e0607f5d82c91626140495ea0a31d0398,230,,116082670000000000000000,stakeDelegateds,,,,,,0x8e04217c6d273f3dcbea4ded800112b275c969f9,116082670000000000000000,,,,,,,
,12286637,,0x6b81139ff0dec5f34e453e06bb2db67155acf07e48d3cf184e3a56670fb8376c-192,0xd133fd8e0607f5d82c91626140495ea0a31d0398,192,,116082670000000000000000,stakeDelegateds,,,,,,0xe591f3b673d5536123417ee88291355e39500b88,116082670000000000000000,,,,,,,
,12286661,,0x74633acc72637650823fac865f41b5181ffbd6c118d7c7e41b85491d192eb991-118,0xd133fd8e0607f5d82c91626140495ea0a31d0398,118,,145103835000000000000000,stakeDelegateds,,,,,,0xb43687c75549bec612735047e3dc7eace398815f,145103835000000000000000,,,,,,,
,12288903,,0xa047f6b27948159bd2e6d41f29b46fc229b39e5fc1a950fe6354610a9e7d2971-260,0xd133fd8e0607f5d82c91626140495ea0a31d0398,260,,145103835000000000000000,stakeDelegateds,,,,,,0xf086ffa9b82a9e7a35ac8fec7c7642bde5cd2bb8,145103835000000000000000,,,,,,,
,12288912,,0x108e81bc1ab249e4c37184ae8792cb73e41f7b1da031e93170bced099e660545-157,0xd133fd8e0607f5d82c91626140495ea0a31d0398,157,,87062500000000000000000,stakeDelegateds,,,,,,0x8faba38edd4dd7cb115a0ab17b45d09a9f62b544,87062500000000000000000,,,,,,,
,12289035,,0x21b64936a71fada42a12dc656d46e7f797aefc36d2a80dcba5c610f6cac30441-268,0xd133fd8e0607f5d82c91626140495ea0a31d0398,268,,116082670000000000000000,stakeDelegateds,,,,,,0x521d5930955f4023e220c604b55d0a3a0ed43ce6,116082670000000000000000,,,,,,,
,12292664,,0x71e90dcf3bc33b985b5ef123f99920118c36d69974a159b764c315dac74991f2-271,0xd133fd8e0607f5d82c91626140495ea0a31d0398,271,,116082670000000000000000,stakeDelegateds,,,,,,0x17f3d60b6201fdb6306a5816afe9cafe1fcf5567,116082670000000000000000,,,,,,,
,12292665,,0xbc4341a404df37512998783f3897f7b1c194abd4feede28be061edba35e371fc-220,0xd133fd8e0607f5d82c91626140495ea0a31d0398,220,,116082670000000000000000,stakeDelegateds,,,,,,0xd909b5ef62b01b49636519dd06699f05c89cdf66,116082670000000000000000,,,,,,,
,12292670,,0x92571fa645d3f38257f1bdf87ecae025a1b0f1699804ca1bbd244ee94851e1d9-376,0xd133fd8e0607f5d82c91626140495ea0a31d0398,376,,87062500000000000000000,stakeDelegateds,,,,,,0x7c79b2df88a1dd86c900970db279ff5ba11d99b2,87062500000000000000000,,,,,,,
,12292675,,0x8cad8fa5b4de878b99ba16974750e9ed79d8f80416e7390c0c6b883c2435080b-215,0xd133fd8e0607f5d82c91626140495ea0a31d0398,215,,87062500000000000000000,stakeDelegateds,,,,,,0x06f18d8c075e23384568917f3ac7e5f5eaf59f3e,87062500000000000000000,,,,,,,
,12292689,,0x094dc63cd72fd30ef833cca32c2215342c8f23ab16fc6733b3a07c0b7b6ff5a6-107,0xd133fd8e0607f5d82c91626140495ea0a31d0398,107,,87062500000000000000000,stakeDelegateds,,,,,,0xd1127906ab50887f7ff199f9108a82b587801eb9,87062500000000000000000,,,,,,,
,12292690,,0x6b0c5b91e5ca516ee57e82dcbc2a8360d9d22d6890f65fb258f0f93d3214c9d7-341,0xd133fd8e0607f5d82c91626140495ea0a31d0398,341,,116082670000000000000000,stakeDelegateds,,,,,,0x19d618ed1b5e14fb423228c74eebac18e0906177,116082670000000000000000,,,,,,,
,12292706,,0x35e5f1e2203f3f0e12d0c6b354a16482d7d37df69a7acfc35f69e47b8c6d3555-429,0xd133fd8e0607f5d82c91626140495ea0a31d0398,429,,116082670000000000000000,stakeDelegateds,,,,,,0x07fbe572227f5ec81239868a6f1647b659ed7730,116082670000000000000000,,,,,,,
,12292741,,0x789f42709bb299362d033ec0814e608a5041aa22379f694cf404a6e0ff5f6d54-158,0xd133fd8e0607f5d82c91626140495ea0a31d0398,158,,145103835000000000000000,stakeDelegateds,,,,,,0xd10720cdd6eff484f5d3b369b0d58dccf9990a21,145103835000000000000000,,,,,,,
,12292755,,0x981df0800740c9630c26d78e743f16adb84d06bff9af1945c18375ab012a73e4-33,0xd133fd8e0607f5d82c91626140495ea0a31d0398,33,,116082670000000000000000,stakeDelegateds,,,,,,0x48392a1624585c7462943108bd7622e941bc4be0,116082670000000000000000,,,,,,,
,12292755,,0xa1c255dbf77a25164d548b8921b22b6000fd2172c7a02e542df8960b6f969cbd-279,0xd133fd8e0607f5d82c91626140495ea0a31d0398,279,,87062500000000000000000,stakeDelegateds,,,,,,0x1d096f6144d872fce1fb9e05c1a93a81c3a7bbbb,87062500000000000000000,,,,,,,
,12292761,,0x3ba07d1dc4f7b0a2bf3020438b403ecd5b421e158da5f9245646ca53b29c204b-70,0xd133fd8e0607f5d82c91626140495ea0a31d0398,70,,145103835000000000000000,stakeDelegateds,,,,,,0xef948997e050159a6fb17075edb04aad0c262fe2,145103835000000000000000,,,,,,,
,12292764,,0x5667249a0226af03d23da2934845d6e69a419d2f8ffe3ab324630af601c39e26-324,0xd133fd8e0607f5d82c91626140495ea0a31d0398,324,,87062500000000000000000,stakeDelegateds,,,,,,0x351074d6991f8d3e19201145860655370588f5ee,87062500000000000000000,,,,,,,
,12292773,,0xe63e424c88461bd54a362b567359ed905de4fafb8040de0a0eb77279b8639c91-315,0xd133fd8e0607f5d82c91626140495ea0a31d0398,315,,116082670000000000000000,stakeDelegateds,,,,,,0x85b603f6de9c22f3b7aa05aa9efd3de3318c009b,116082670000000000000000,,,,,,,
,12292789,,0x4404ac4b38c042b7fc9608e9c7d6247171351b2ec3f3bdee5046590a25fccd09-134,0xd133fd8e0607f5d82c91626140495ea0a31d0398,134,,116082670000000000000000,stakeDelegateds,,,,,,0x23633a8a2e710a06f821c45c50956dcb99bdfc0c,116082670000000000000000,,,,,,,
,12292790,,0xe9af62792c531831729102a0d01c8bdc41d4e80171d7583e31f656c0fe99f9a7-219,0xd133fd8e0607f5d82c91626140495ea0a31d0398,219,,87062500000000000000000,stakeDelegateds,,,,,,0x5ed43159cca6df79360f69719790100c8c0af04e,87062500000000000000000,,,,,,,
,12292792,,0x7bc84b60439d6d2b090cbfb312e9a46791554f8aca41835deb178327e849002e-265,0xd133fd8e0607f5d82c91626140495ea0a31d0398,265,,116082670000000000000000,stakeDelegateds,,,,,,0xf80cbf2ff5b57c9b3fb7b49bebf2b6dfa3d679ee,116082670000000000000000,,,,,,,
,12292792,,0x52714f81effd40f01ed3a7616416af3b23cda0b4a45c3a0db0f9a931f0e016e4-285,0xd133fd8e0607f5d82c91626140495ea0a31d0398,285,,116082670000000000000000,stakeDelegateds,,,,,,0x88481956700dc4d6dc3ad672be0be01d6dc9b52e,116082670000000000000000,,,,,,,
,12292938,,0x35f30a66c468e9728162d1582d4dbaf275585693e5738c826db9dcb2ea582629-209,0xd133fd8e0607f5d82c91626140495ea0a31d0398,209,,58041335000000000000000,stakeDelegateds,,,,,,0x794fef54d19f457f1fef605681c6c07c9e22bbef,58041335000000000000000,,,,,,,
,12292942,,0x4ddbd4e1bd53b4826dcfaac31d4ad41b3af587edf2e10eb3445ebccf11a8b440-377,0xd133fd8e0607f5d82c91626140495ea0a31d0398,377,,145103835000000000000000,stakeDelegateds,,,,,,0x1c511a16730221e5189a599e87a5bf64beee2cf6,145103835000000000000000,,,,,,,
,12294454,,0x3e17b0358010378abf71d77c99321b4d11538acbc0ca18dd8550d9bc80b693c9-87,0xd133fd8e0607f5d82c91626140495ea0a31d0398,87,,116082670000000000000000,stakeDelegateds,,,,,,0x550a564b5afd72c6bafafd16386e79fb0ac26cc3,116082670000000000000000,,,,,,,
,12294469,,0x9fc405b99476a0cb3155ae15b43e248d9b4c4ce643a46834cc42bbc96457d826-379,0xd133fd8e0607f5d82c91626140495ea0a31d0398,379,,87062500000000000000000,stakeDelegateds,,,,,,0xdfbf59ed1938fcf8c6344cfd737d50d5f4d0b4fd,87062500000000000000000,,,,,,,
,12294485,,0x3c769239abf8db185908c493c214d218de2cb2c1ed6dcd0007b2ce0d5fe76dc1-220,0xd133fd8e0607f5d82c91626140495ea0a31d0398,220,,87062500000000000000000,stakeDelegateds,,,,,,0x91a39ce4a431b7e8333b004d5fefbe9e69832cc2,87062500000000000000000,,,,,,,
,12294494,,0xd6a0874969b8307959c1a8787612c8682363ec2cd410aecfe51469eeee69d0d8-194,0xd133fd8e0607f5d82c91626140495ea0a31d0398,194,,116082670000000000000000,stakeDelegateds,,,,,,0xb0222aa7a81406a860255c780b5332057c53c672,116082670000000000000000,,,,,,,
,12294572,,0x275fc82fe6656404f16bfba5312fdf2994b7c3428acb7d89ddd74fd05b26379c-246,0xd133fd8e0607f5d82c91626140495ea0a31d0398,246,,87062500000000000000000,stakeDelegateds,,,,,,0xee7526359606a52fb2c9e9f1e865bf1e52974cb9,87062500000000000000000,,,,,,,
,12294577,,0xe965e7911a8a90beaf42fd92a5f9075f33498fe9172f8adec6ed85d27180f650-293,0xd133fd8e0607f5d82c91626140495ea0a31d0398,293,,116082670000000000000000,stakeDelegateds,,,,,,0x8945180725b9ad037593de4c39b07e79a183d1b6,116082670000000000000000,,,,,,,
,12294589,,0x4ba115018b2836df69ac901c501fdf7c37914f0a3615829d3c944bb62e48c26d-281,0xd133fd8e0607f5d82c91626140495ea0a31d0398,281,,87062500000000000000000,stakeDelegateds,,,,,,0xc35c892fec7073cab7c23172368d4122bbb0d445,87062500000000000000000,,,,,,,
,12294594,,0x92df02557abaf101d218daaf9ae9d628ca334a84077da850e63dea5a8d26feb5-353,0xd133fd8e0607f5d82c91626140495ea0a31d0398,353,,58041335000000000000000,stakeDelegateds,,,,,,0x3cf997103094c5436097aa6708894c36a0992b30,58041335000000000000000,,,,,,,
,12294599,,0xc40dfa8c087c868847bfe9c4c7cb3ab061845fa0401ae5a94e302d986d2297f0-245,0xd133fd8e0607f5d82c91626140495ea0a31d0398,245,,87062500000000000000000,stakeDelegateds,,,,,,0xeb06b922769140d356be64f84810524e3157c10e,87062500000000000000000,,,,,,,
,12294600,,0x62a5be3f7a2bbad5d5bf6631c5c45ea37846977e891c2e57d66e88c2ff55f9a5-209,0xd133fd8e0607f5d82c91626140495ea0a31d0398,209,,87062500000000000000000,stakeDelegateds,,,,,,0x26e2da35057946b4184600007f66834249779a91,87062500000000000000000,,,,,,,
,12294611,,0x6967790dd43dfde6c8e7e5be0831636e38e7f5ef5b1b232aee4f3bf2ae239bc0-207,0xd133fd8e0607f5d82c91626140495ea0a31d0398,207,,87062500000000000000000,stakeDelegateds,,,,,,0xc32d747cea8073326cacc2e27472874218cbde28,87062500000000000000000,,,,,,,
,12294647,,0xe3e234ffcdbf54cff43a565541881c5e2c164424e07ff75eb513ad9448f2cf33-202,0xd133fd8e0607f5d82c91626140495ea0a31d0398,202,,87062500000000000000000,stakeDelegateds,,,,,,0x56abe7979d8b0835cf7a79e66adb32a0c0b15153,87062500000000000000000,,,,,,,
,12294647,,0x1d7e66b4dc0b7a6f2d428d11f75abf54abf30b78db5d449dd5c110e46515dd03-206,0xd133fd8e0607f5d82c91626140495ea0a31d0398,206,,87062500000000000000000,stakeDelegateds,,,,,,0x13f7d63b64f9dd4d4306372b9fd1e6d5a75839ae,87062500000000000000000,,,,,,,
,12294672,,0x8ddf96f89a1132facf9463aaad349f4c1d3027863afdfcbab14330b79c0f0fa2-249,0xd133fd8e0607f5d82c91626140495ea0a31d0398,249,,145103835000000000000000,stakeDelegateds,,,,,,0x86da260db236c33133a44f96af9ac9beca069034,145103835000000000000000,,,,,,,
,12294687,,0x937d9cf2bb28f2ddaaa66c478aca2396a77cfa037896abb3367718ccb5403a3d-158,0xd133fd8e0607f5d82c91626140495ea0a31d0398,158,,116082670000000000000000,stakeDelegateds,,,,,,0x1855292ad37f8bec1e95769563c025456f8002b9,116082670000000000000000,,,,,,,
,12294705,,0x760047d011cb5c8226789397ee26de0c1e4cb3e41145139ce17ca6852e2201e4-181,0xd133fd8e0607f5d82c91626140495ea0a31d0398,181,,116082670000000000000000,stakeDelegateds,,,,,,0xe00f3f55b0d30467459ddf2846a60fbe76c5b8a3,116082670000000000000000,,,,,,,
,12294708,,0x9866a7f98404ccb7d61fbecca3f85ca9709e58f626d5ee6d70ffacacc89c6f08-117,0xd133fd8e0607f5d82c91626140495ea0a31d0398,117,,87062500000000000000000,stakeDelegateds,,,,,,0x156fc422261b1b3115c94f69aaf91325cc83cc00,87062500000000000000000,,,,,,,
,12295082,127.0,0x57e7182c083950f6443ab658d8f514202b1d269b8ebd66d99eadc6c0d73dd604-211,0xd133fd8e0607f5d82c91626140495ea0a31d0398,211,,,rewardsAssigneds,,,,,,,,,,,,,8698011452527702647888,
0x74bb322dcdc802bed1926f7e0443c3085ac4e93b,12295082,127.0,0x57e7182c083950f6443ab658d8f514202b1d269b8ebd66d99eadc6c0d73dd604-213,0xd133fd8e0607f5d82c91626140495ea0a31d0398,213,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,1644552000000000000000000,allocationCloseds,False,0xb36eeef8b550c30f243cfe9a9f2439079e4b0c2e,,,,,,,,,,,,
0x7f7fcf90df8a8971071acda922f8e0969f76c4d0,12295095,127.0,0x432221c7326fbe4e3cccf1b3e89f4d6839cd07df3537949cc5cd535e04f08ccf-79,0xd133fd8e0607f5d82c91626140495ea0a31d0398,79,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,8232258000000000000000000,allocationCreateds,,,,,,,,,,,,,,
,12328783,132.0,0x5b681edc101695f49c3e20d6a63ebed76a89360eb29cc223d80b002ca512c4ee-204,0xd133fd8e0607f5d82c91626140495ea0a31d0398,204,,,rewardsAssigneds,,,,,,,,,,,,,11462291813412624369492,
0x7f7fcf90df8a8971071acda922f8e0969f76c4d0,12328783,132.0,0x5b681edc101695f49c3e20d6a63ebed76a89360eb29cc223d80b002ca512c4ee-206,0xd133fd8e0607f5d82c91626140495ea0a31d0398,206,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,8232258000000000000000000,allocationCloseds,False,0xb36eeef8b550c30f243cfe9a9f2439079e4b0c2e,,,,,,,,,,,,
0xe5f67b12562ab2029d6ee9a286b26eaec66367cd,12328816,132.0,0x1434065b8e6c71cb66ce44f7d7e1641e5b6577bd3d1f5e68fda9d4ece4c0c766-361,0xd133fd8e0607f5d82c91626140495ea0a31d0398,361,0x5e48ee6773576d45a38934cb19780b5c8c75f8c36e653e234ba5b803746d8f78,2744086000000000000000000,allocationCreateds,,,,,,,,,,,,,,
0x049560a022b90ab1ac30c9229d4ad5bde3654e43,12329153,132.0,0xda00879125972444813c5f0668bff0f4f838384962606999bc8a2457e8fea9a4-67,0xd133fd8e0607f5d82c91626140495ea0a31d0398,67,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,2744086000000000000000000,allocationCreateds,,,,,,,,,,,,,,
0x7b800f14ecf1c19c773e1cd3a7c9e22372c69eb0,12329158,132.0,0xec64adc7afdc7ea42dd4e19cc60ef14743056494e3c7a3b7e109c705cab0f04a-248,0xd133fd8e0607f5d82c91626140495ea0a31d0398,248,0xc420d79a888eb0e34203bfeca1048d35f9763b9880a94922249096e4c9a191c7,2744086000000000000000000,allocationCreateds,,,,,,,,,,,,,,
,12357317,,0x67081798272b8a1973bbaa1f561cdbe31936743dad1e4c1138e4799b2d2b32e3-383,0xd133fd8e0607f5d82c91626140495ea0a31d0398,383,,174125000000000000000000,stakeDelegateds,,,,,,0x672fa9e0b8c1547880d4d427aa83270ebf8d22cd,174125000000000000000000,,,,,,,
,12357421,,0x56dfa5ed35f258db9ea94ca143abf32381abd8358f91548ce7f0032420221eea-351,0xd133fd8e0607f5d82c91626140495ea0a31d0398,351,,145104830000000000000000,stakeDelegateds,,,,,,0x1fdf64a7e784e352b9d92e301d050bc29fa32e02,145104830000000000000000,,,,,,,
,12357445,,0xa4a1df0b8dc463383d067fef334bb6bb58970a8f196771ce3c18ee218392977d-158,0xd133fd8e0607f5d82c91626140495ea0a31d0398,158,,145104830000000000000000,stakeDelegateds,,,,,,0x68df5db92785b9f1614d69c6364fc5adad8b8e40,145104830000000000000000,,,,,,,
,12360048,,0xecea272729cca7564f21ad6f9777141deda1d2ca24ba31aca41a25815a706d4b-348,0xd133fd8e0607f5d82c91626140495ea0a31d0398,348,,116083655050000000000000,stakeDelegateds,,,,,,0xf172bfd473226376a0ba5384abef18407261ae73,116083655050000000000000,,,,,,,
,12360254,,0x0262978566f0b820745d6890662fb8e3a1717f2f0be856271192a4201956ad9e-61,0xd133fd8e0607f5d82c91626140495ea0a31d0398,61,,116083655050000000000000,stakeDelegateds,,,,,,0xbff76f4d252f8075a64d1eabd8d4327aba9261b6,116083655050000000000000,,,,,,,
,12360392,,0x918fb60369124131f4b9d0e15dc00f5b3a4551c08f1ec26d325ec30c38e09199-134,0xd133fd8e0607f5d82c91626140495ea0a31d0398,134,,116083655050000000000000,stakeDelegateds,,,,,,0x0d5ae787018108707e382bd972d6b9aa3b5ba994,116083655050000000000000,,,,,,,
,12360400,,0xdbe403fbf7667b9232d5bae24f1fecba374df47300353f32f3c50d1c8da8a666-144,0xd133fd8e0607f5d82c91626140495ea0a31d0398,144,,116083655050000000000000,stakeDelegateds,,,,,,0x5ab1af42494bcba539ee002141941b632e3342c8,116083655050000000000000,,,,,,,
,12360440,,0xfbbd66e2c066b943d332fc45fb0f0557b32f50976ce0e4b9acd5cced2e7fe670-189,0xd133fd8e0607f5d82c91626140495ea0a31d0398,189,,116083655050000000000000,stakeDelegateds,,,,,,0x7fa2035ec8d61b85e4dd5017724368230606f435,116083655050000000000000,,,,,,,
,12363344,,0x9515e6551e9719bfb0cc99b658b91a8b18f2b7943c484440ae020ad3f7489792-448,0xd133fd8e0607f5d82c91626140495ea0a31d0398,448,,116083655050000000000000,stakeDelegateds,,,,,,0x570ef132e54c0b9568c94ae0fce9a7c62cb81475,116083655050000000000000,,,,,,,
